"Source","Target","Weight"
"2871","4173","1"
"2871","4179","1"
"2871","4181","1"
"2871","4183","1"
"2871","4189","1"
"2871","4191","1"
"2871","4212","1"
"2871","4256","1"
"2871","4261","1"
"2871","4263","1"
"2871","4266","1"
"2871","4269","1"
"2871","4297","1"
"2871","4298","1"
"2871","4315","1"
"2871","4335","1"
"2871","4338","1"
"2871","4466","1"
"2871","4468","1"
"2871","4482","1"
"2871","4529","1"
"2871","4534","1"
"2871","4547","1"
"2871","4551","1"
"2871","4587","1"
"2871","4588","1"
"2871","4661","1"
"2871","4662","1"
"2871","4666","1"
"2871","4706","1"
"2871","4719","1"
"2871","4777","1"
"2871","4792","1"
"2871","4824","1"
"2871","4827","1"
"2871","4929","1"
"2871","4953","1"
"2871","4962","1"
"2871","4964","1"
"2871","4999","1"
"2871","5022","1"
"2871","5026","1"
"2871","5055","1"
"2871","5073","1"
"2871","5106","1"
"2871","5132","1"
"2871","5144","1"
"2871","5162","1"
"2871","5204","1"
"2871","5222","1"
"2871","5285","1"
"2871","5288","1"
"2871","5308","1"
"2871","5509","1"
"2871","5539","1"
"2871","5563","1"
"2871","5651","1"
"2871","5737","1"
"2871","5775","1"
"2871","5817","1"
"2871","8293","1"
"2871","8294","1"
"2872","762","1"
"2872","1549","1"
"2889","737","1"
"2900","1549","1"
"2904","1549","1"
"2904","2565","1"
"2906","3352","1"
"2907","3352","1"
"2908","762","1"
"2909","737","1"
"2909","2485","1"
"2909","3352","1"
"2909","3456","1"
"2912","4037","1"
"2923","2328","1"
"2923","2485","1"
"2932","762","1"
"2932","1549","1"
"2932","2328","1"
"2932","2485","1"
"2932","2565","1"
"2935","2871","1"
"2940","6","1"
"2940","762","1"
"2940","1166","1"
"2940","2485","1"
"2940","2565","1"
"2947","2485","1"
"2947","3352","1"
"2948","762","1"
"2953","2485","1"
"2953","2871","1"
"2958","762","1"
"2958","2328","1"
"2958","3352","1"
"2967","762","1"
"2967","1166","1"
"2967","1549","1"
"2967","2328","1"
"2967","2485","1"
"2967","2565","1"
"2967","2871","1"
"2967","3352","1"
"2967","3456","1"
"2967","4037","1"
"2968","762","2"
"2968","1166","1"
"2968","3456","1"
"2972","737","1"
"2972","1549","1"
"2972","2328","1"
"2972","2565","1"
"2972","2871","1"
"2972","3352","1"
"2972","3456","1"
"2972","4037","1"
"2972","5524","1"
"2974","762","1"
"2974","2565","1"
"2976","4037","1"
"2981","737","1"
"2981","1549","1"
"2981","2328","1"
"2981","3456","1"
"2981","4037","1"
"2988","737","1"
"2988","2328","1"
"2988","2485","1"
"2988","2565","1"
"2989","2565","1"
"3000","1166","1"
"3000","3456","1"
"3001","2485","1"
"3001","3352","1"
"3002","3456","1"
"3005","1549","1"
"3006","762","1"
"3009","762","1"
"3009","2328","1"
"3009","2565","1"
"3009","5524","1"
"3010","1166","1"
"3010","1549","1"
"3010","2485","1"
"3010","2565","1"
"3010","3352","1"
"3015","2328","1"
"3015","4037","1"
"3015","5524","1"
"3018","2565","1"
"3020","2328","1"
"3021","789","1"
"3024","1166","1"
"3024","2485","1"
"3026","737","1"
"3026","2328","1"
"3026","2485","1"
"3026","2565","1"
"3026","2871","1"
"3026","3352","1"
"3026","3456","1"
"3027","737","1"
"3027","1549","1"
"3027","3456","1"
"3028","737","1"
"3028","762","1"
"3028","1166","1"
"3028","2328","1"
"3028","2485","1"
"3028","2871","1"
"3028","3352","1"
"3028","3456","1"
"3031","1166","1"
"3031","2485","1"
"3031","2565","1"
"3032","737","1"
"3032","762","2"
"3032","1166","1"
"3032","2328","1"
"3032","2485","1"
"3032","2565","1"
"3032","3352","1"
"3032","3456","1"
"3032","5524","1"
"3033","762","1"
"3033","1166","1"
"3033","2328","1"
"3033","2485","1"
"3034","762","1"
"3034","2328","1"
"3034","2871","1"
"3034","4037","1"
"3037","1166","1"
"3039","2328","1"
"3040","762","1"
"3055","1549","1"
"3056","2485","1"
"3057","789","1"
"3057","1166","1"
"3057","3352","1"
"3057","3456","1"
"3059","2328","1"
"3059","2485","1"
"3062","762","1"
"3062","2485","1"
"3073","2485","1"
"3073","3456","1"
"3081","2565","1"
"3084","762","1"
"3084","2485","1"
"3084","3352","1"
"3088","11","1"
"3088","737","1"
"3088","4037","1"
"3090","2485","1"
"3090","2871","1"
"3090","3456","1"
"3092","737","1"
"3092","3456","1"
"3092","4037","1"
"3094","1549","1"
"3095","2565","1"
"3098","762","1"
"3107","2485","1"
"3109","737","1"
"3110","2328","1"
"3110","3352","1"
"3115","2565","1"
"3115","4037","1"
"3125","2485","1"
"3142","762","1"
"3144","1166","1"
"3144","2485","1"
"3144","2871","1"
"3144","3352","1"
"3145","2328","1"
"3145","3352","1"
"3148","1166","1"
"3148","1549","1"
"3148","2328","1"
"3168","762","1"
"3168","2328","1"
"3168","3352","1"
"3169","762","1"
"3175","1549","1"
"3175","2485","1"
"3175","2565","1"
"3180","2328","1"
"3188","2328","1"
"3188","2565","1"
"3190","3352","1"
"3191","737","1"
"3191","3456","1"
"3192","2485","1"
"3192","2871","1"
"3196","2485","1"
"3199","2485","1"
"3200","2565","1"
"3210","4037","1"
"3225","2328","1"
"3227","737","1"
"3238","3456","1"
"3252","2485","1"
"3252","3352","1"
"3256","1549","1"
"3258","1166","1"
"3258","2328","1"
"3258","2565","1"
"3258","2871","1"
"3258","3352","1"
"3258","4037","1"
"3258","5524","1"
"3260","1549","1"
"3262","2565","1"
"3269","4037","1"
"3274","762","1"
"3274","1549","1"
"3274","3352","1"
"3274","4037","1"
"3275","1166","1"
"3276","1549","1"
"3276","2328","1"
"3276","2485","1"
"3276","2565","1"
"3290","737","1"
"3290","2485","1"
"3290","3352","1"
"3290","4037","1"
"3291","1166","1"
"3291","2328","1"
"3291","2565","1"
"3291","3352","1"
"3293","762","1"
"3297","762","1"
"3297","2565","1"
"3304","2485","1"
"3304","2565","1"
"3305","2565","1"
"3313","2328","1"
"3317","2328","1"
"3321","3456","1"
"3325","762","1"
"3326","2871","1"
"3333","2485","1"
"3345","737","1"
"3348","4037","1"
"3350","737","1"
"3350","2871","1"
"3350","3352","1"
"3352","29","1"
"3352","38","1"
"3352","44","1"
"3352","72","1"
"3352","114","1"
"3352","131","1"
"3352","168","1"
"3352","199","1"
"3352","224","1"
"3352","251","1"
"3352","266","1"
"3352","276","1"
"3352","279","1"
"3352","285","1"
"3352","314","1"
"3352","318","1"
"3352","326","1"
"3352","365","1"
"3352","366","1"
"3352","367","1"
"3352","368","1"
"3352","391","1"
"3352","397","1"
"3352","404","1"
"3352","411","1"
"3352","417","1"
"3352","429","1"
"3352","448","1"
"3352","451","1"
"3352","465","1"
"3352","513","1"
"3352","543","1"
"3352","608","1"
"3352","762","1"
"3352","825","1"
"3352","827","1"
"3352","974","1"
"3352","1166","1"
"3352","1185","1"
"3352","1239","1"
"3352","1247","1"
"3352","1297","1"
"3352","1307","1"
"3352","1385","1"
"3352","1453","1"
"3352","1549","1"
"3352","1571","1"
"3352","1633","1"
"3352","1688","1"
"3352","1706","1"
"3352","1729","1"
"3352","1769","1"
"3352","1799","1"
"3352","2066","1"
"3352","2114","1"
"3352","2134","1"
"3352","2144","1"
"3352","2145","1"
"3352","2252","1"
"3352","2257","1"
"3352","2289","1"
"3352","2297","1"
"3352","2324","1"
"3352","2326","1"
"3352","2328","1"
"3352","2338","1"
"3352","2354","1"
"3352","2369","1"
"3352","2381","1"
"3352","2384","1"
"3352","2398","1"
"3352","2411","1"
"3352","2433","1"
"3352","2485","1"
"3352","2506","1"
"3352","2516","1"
"3352","2517","1"
"3352","2535","1"
"3352","2544","1"
"3352","2565","1"
"3352","2576","1"
"3352","2592","1"
"3352","2595","1"
"3352","2619","1"
"3352","2646","1"
"3352","2653","1"
"3352","2654","1"
"3352","2655","1"
"3352","2657","1"
"3352","2667","1"
"3352","2674","1"
"3352","2687","1"
"3352","2689","1"
"3352","2693","1"
"3352","2696","1"
"3352","2727","1"
"3352","2746","1"
"3352","2747","1"
"3352","2775","1"
"3352","2785","1"
"3352","2787","1"
"3352","2819","1"
"3352","2822","1"
"3352","2859","1"
"3352","2871","1"
"3352","2909","1"
"3352","2932","1"
"3352","2958","1"
"3352","2973","1"
"3352","2981","1"
"3352","3005","1"
"3352","3007","1"
"3352","3009","1"
"3352","3014","1"
"3352","3024","1"
"3352","3026","1"
"3352","3027","1"
"3352","3028","1"
"3352","3059","1"
"3352","3084","1"
"3352","3089","1"
"3352","3092","1"
"3352","3103","1"
"3352","3106","1"
"3352","3114","1"
"3352","3117","1"
"3352","3125","1"
"3352","3144","1"
"3352","3173","1"
"3352","3192","1"
"3352","3258","1"
"3352","3276","1"
"3352","3291","1"
"3352","3309","1"
"3352","3313","1"
"3352","3346","1"
"3352","3394","1"
"3352","3404","1"
"3352","3408","1"
"3352","3417","1"
"3352","3435","1"
"3352","3443","1"
"3352","3447","1"
"3352","3452","1"
"3352","3454","1"
"3352","3455","1"
"3352","3456","1"
"3352","3464","1"
"3352","3483","1"
"3352","3516","1"
"3352","3529","1"
"3352","3537","1"
"3352","3557","1"
"3352","3562","1"
"3352","3567","1"
"3352","3568","1"
"3352","3607","1"
"3352","3615","1"
"3352","3631","1"
"3352","3635","1"
"3352","3643","1"
"3352","3645","1"
"3352","3661","1"
"3352","3664","1"
"3352","3691","1"
"3352","3717","1"
"3352","3724","1"
"3352","3808","1"
"3352","3812","1"
"3352","3813","1"
"3352","3835","1"
"3352","3843","1"
"3352","3847","1"
"3352","3887","1"
"3352","3892","1"
"3352","3897","1"
"3352","3903","1"
"3352","3921","1"
"3352","3926","1"
"3352","3937","1"
"3352","3958","1"
"3352","3967","1"
"3352","3976","1"
"3352","3999","1"
"3352","4011","1"
"3352","4013","1"
"3352","4021","1"
"3352","4024","1"
"3352","4037","1"
"3352","4043","1"
"3352","4051","1"
"3352","4055","1"
"3352","4058","1"
"3352","4088","1"
"3352","4124","1"
"3352","4138","1"
"3352","4162","1"
"3352","4179","1"
"3352","4181","1"
"3352","4191","1"
"3352","4201","1"
"3352","4212","1"
"3352","4233","1"
"3352","4234","1"
"3352","4247","1"
"3352","4256","1"
"3352","4263","1"
"3352","4266","1"
"3352","4269","1"
"3352","4289","1"
"3352","4299","1"
"3352","4315","1"
"3352","4323","1"
"3352","4335","1"
"3352","4349","1"
"3352","4355","1"
"3352","4365","1"
"3352","4373","1"
"3352","4384","1"
"3352","4412","1"
"3352","4417","1"
"3352","4422","1"
"3352","4424","1"
"3352","4448","1"
"3352","4471","1"
"3352","4482","1"
"3352","4485","1"
"3352","4528","1"
"3352","4531","1"
"3352","4536","1"
"3352","4547","1"
"3352","4551","1"
"3352","4587","1"
"3352","4613","1"
"3352","4666","1"
"3352","4712","1"
"3352","4717","1"
"3352","4719","1"
"3352","4735","1"
"3352","4824","1"
"3352","4827","1"
"3352","4828","1"
"3352","4866","1"
"3352","4929","1"
"3352","4953","1"
"3352","4962","1"
"3352","4964","1"
"3352","4999","1"
"3352","5083","1"
"3352","5092","1"
"3352","5123","1"
"3352","5132","1"
"3352","5162","1"
"3352","5204","1"
"3352","5222","1"
"3352","5233","1"
"3352","5239","1"
"3352","5288","1"
"3352","5308","1"
"3352","5323","1"
"3352","5327","1"
"3352","5335","1"
"3352","5341","1"
"3352","5364","1"
"3352","5392","1"
"3352","5412","1"
"3352","5423","1"
"3352","5449","1"
"3352","5457","1"
"3352","5467","1"
"3352","5817","1"
"3352","8293","1"
"3352","8294","1"
"3353","2565","1"
"3354","2565","1"
"3366","2328","1"
"3366","2565","1"
"3366","3352","1"
"3366","3456","1"
"3373","2328","1"
"3375","737","1"
"3375","2328","1"
"3375","2485","1"
"3378","737","1"
"3378","762","1"
"3378","2485","1"
"3378","3352","1"
"3380","1166","1"
"3380","2328","1"
"3380","2485","1"
"3381","6","1"
"3381","5524","1"
"3386","1166","1"
"3386","3456","1"
"3388","737","1"
"3388","762","1"
"3388","2565","1"
"3388","2871","1"
"3388","3352","1"
"3392","762","1"
"3392","1549","1"
"3394","737","1"
"3394","762","2"
"3394","1549","1"
"3394","2328","1"
"3394","2485","1"
"3394","2565","1"
"3394","3352","1"
"3394","3456","1"
"3402","762","1"
"3402","1549","1"
"3402","3352","1"
"3402","4037","1"
"3404","737","1"
"3404","2485","1"
"3404","3352","1"
"3406","3352","1"
"3417","762","1"
"3417","2565","1"
"3417","4037","1"
"3422","2485","1"
"3433","3352","1"
"3439","1166","1"
"3439","2871","1"
"3439","3456","1"
"3443","762","1"
"3443","2328","1"
"3443","2565","1"
"3443","3456","1"
"3445","1549","1"
"3447","737","1"
"3447","1549","1"
"3447","2328","1"
"3447","2871","1"
"3447","3352","1"
"3447","3456","1"
"3447","4037","1"
"3447","5524","1"
"3449","737","1"
"3449","762","1"
"3449","2871","1"
"3449","3352","1"
"3449","3456","1"
"3449","4037","1"
"3449","5524","1"
"3450","2871","1"
"3451","2565","1"
"3451","2871","1"
"3452","737","1"
"3452","762","1"
"3452","2328","1"
"3452","2565","1"
"3452","2871","1"
"3452","3352","1"
"3452","3456","1"
"3453","737","1"
"3453","762","1"
"3453","1549","1"
"3453","2565","1"
"3453","2871","1"
"3453","3352","1"
"3453","3456","1"
"3453","4037","1"
"3453","5524","1"
"3454","737","1"
"3454","762","1"
"3454","1549","1"
"3454","2328","1"
"3454","2565","1"
"3454","2871","1"
"3454","3352","1"
"3454","4037","1"
"3455","2871","1"
"3456","15","1"
"3456","44","1"
"3456","46","1"
"3456","51","1"
"3456","52","1"
"3456","58","1"
"3456","74","1"
"3456","131","1"
"3456","136","1"
"3456","199","1"
"3456","224","1"
"3456","244","1"
"3456","276","1"
"3456","314","1"
"3456","346","1"
"3456","366","1"
"3456","391","1"
"3456","429","1"
"3456","431","1"
"3456","451","1"
"3456","498","1"
"3456","502","1"
"3456","513","1"
"3456","521","1"
"3456","543","1"
"3456","564","1"
"3456","576","1"
"3456","608","1"
"3456","656","1"
"3456","737","1"
"3456","745","1"
"3456","762","1"
"3456","1305","1"
"3456","1352","1"
"3456","1385","1"
"3456","1498","1"
"3456","1549","1"
"3456","1688","1"
"3456","1729","1"
"3456","1769","1"
"3456","1799","1"
"3456","1961","1"
"3456","1982","1"
"3456","2001","1"
"3456","2014","1"
"3456","2144","1"
"3456","2145","1"
"3456","2276","1"
"3456","2289","1"
"3456","2328","1"
"3456","2354","1"
"3456","2364","1"
"3456","2369","1"
"3456","2381","1"
"3456","2386","1"
"3456","2398","1"
"3456","2433","1"
"3456","2456","1"
"3456","2516","1"
"3456","2565","1"
"3456","2576","1"
"3456","2592","1"
"3456","2612","1"
"3456","2658","1"
"3456","2689","1"
"3456","2696","1"
"3456","2775","1"
"3456","2787","1"
"3456","2811","1"
"3456","2822","1"
"3456","2831","1"
"3456","2871","1"
"3456","3014","1"
"3456","3027","1"
"3456","3034","1"
"3456","3089","1"
"3456","3092","1"
"3456","3103","1"
"3456","3125","1"
"3456","3144","1"
"3456","3192","1"
"3456","3238","1"
"3456","3274","1"
"3456","3291","1"
"3456","3321","1"
"3456","3352","1"
"3456","3417","1"
"3456","3433","1"
"3456","3439","1"
"3456","3443","1"
"3456","3447","1"
"3456","3452","1"
"3456","3453","1"
"3456","3454","1"
"3456","3458","1"
"3456","3459","1"
"3456","3464","1"
"3456","3498","1"
"3456","3537","1"
"3456","3568","1"
"3456","3607","1"
"3456","3635","1"
"3456","3645","1"
"3456","3661","1"
"3456","3664","1"
"3456","3691","1"
"3456","3748","1"
"3456","3792","1"
"3456","3796","1"
"3456","3806","1"
"3456","3812","1"
"3456","3843","1"
"3456","3873","1"
"3456","3897","1"
"3456","3958","1"
"3456","4011","1"
"3456","4041","1"
"3456","4044","1"
"3456","4047","1"
"3456","4072","1"
"3456","4099","1"
"3456","4124","1"
"3456","4138","1"
"3456","4191","1"
"3456","4256","1"
"3456","4263","1"
"3456","4269","1"
"3456","4289","1"
"3456","4297","1"
"3456","4299","1"
"3456","4338","1"
"3456","4351","1"
"3456","4361","1"
"3456","4384","1"
"3456","4385","1"
"3456","4402","1"
"3456","4417","1"
"3456","4422","1"
"3456","4424","1"
"3456","4448","1"
"3456","4453","1"
"3456","4463","1"
"3456","4483","1"
"3456","4485","1"
"3456","4531","1"
"3456","4536","1"
"3456","4557","1"
"3456","4574","1"
"3456","4578","1"
"3456","4587","1"
"3456","4588","1"
"3456","4605","1"
"3456","4613","1"
"3456","4653","1"
"3456","4706","1"
"3456","4709","1"
"3456","4712","1"
"3456","4715","1"
"3456","4719","1"
"3456","4735","1"
"3456","4792","1"
"3456","4795","1"
"3456","4798","1"
"3456","4827","1"
"3456","4828","1"
"3456","4899","1"
"3456","4929","1"
"3456","4938","1"
"3456","4962","1"
"3456","4964","1"
"3456","4999","1"
"3456","5002","1"
"3456","5026","1"
"3456","5028","1"
"3456","5033","1"
"3456","5055","1"
"3456","5079","1"
"3456","5092","1"
"3456","5106","1"
"3456","5123","1"
"3456","5132","1"
"3456","5144","1"
"3456","5155","1"
"3456","5176","1"
"3456","5178","1"
"3456","5188","1"
"3456","5204","1"
"3456","5226","1"
"3456","5246","1"
"3456","5254","1"
"3456","5295","1"
"3456","5335","1"
"3456","5412","1"
"3456","5421","1"
"3456","5449","1"
"3456","5459","1"
"3456","5499","1"
"3456","5524","1"
"3456","5543","1"
"3456","5596","1"
"3456","5605","1"
"3456","5639","1"
"3456","5684","1"
"3456","5697","1"
"3456","5714","1"
"3456","5739","1"
"3456","5743","1"
"3456","5775","1"
"3456","5822","1"
"3456","5827","1"
"3456","5828","1"
"3456","5829","1"
"3456","5839","1"
"3456","5844","1"
"3456","5848","1"
"3456","5897","1"
"3456","5902","1"
"3456","5947","1"
"3456","6098","1"
"3456","6328","1"
"3456","6337","1"
"3456","6437","1"
"3456","6458","1"
"3456","6481","1"
"3456","6496","1"
"3456","6498","1"
"3456","6523","1"
"3456","6595","1"
"3456","6736","1"
"3456","6832","1"
"3456","6869","1"
"3456","6907","1"
"3456","7168","1"
"3456","7214","1"
"3456","7225","1"
"3456","7393","1"
"3456","7414","1"
"3456","7553","1"
"3456","8174","1"
"3456","8192","1"
"3456","8295","1"
"3457","2485","1"
"3457","2565","1"
"3457","2871","1"
"3457","3352","1"
"3458","737","1"
"3458","2485","1"
"3458","2871","1"
"3458","3456","1"
"3459","1549","1"
"3459","3456","1"
"3459","5524","1"
"3461","3456","1"
"3461","4037","1"
"3462","2871","1"
"3462","3352","1"
"3462","4037","1"
"3463","2871","1"
"3463","3352","1"
"3466","1166","1"
"3466","1549","1"
"3466","4037","1"
"3469","737","1"
"3469","1166","1"
"3470","1166","1"
"3471","4037","1"
"3472","3352","1"
"3472","4037","1"
"3477","2485","1"
"3477","2565","1"
"3479","1166","1"
"3479","2328","1"
"3479","3352","1"
"3479","3456","1"
"3479","4037","1"
"3480","3352","1"
"3481","2485","1"
"3482","11","1"
"3482","2485","1"
"3488","2328","1"
"3498","737","1"
"3498","3352","1"
"3498","3456","1"
"3498","4037","1"
"3498","5524","1"
"3508","1166","1"
"3508","2328","1"
"3512","2328","1"
"3512","2485","1"
"3519","737","1"
"3519","1549","1"
"3519","2328","1"
"3519","2485","1"
"3519","2565","1"
"3519","2871","1"
"3519","3352","1"
"3519","3456","1"
"3521","2328","1"
"3521","2485","1"
"3522","2328","1"
"3522","2565","1"
"3522","3456","1"
"3523","11","1"
"3523","2485","1"
"3526","2485","1"
"3527","2485","1"
"3527","2565","1"
"3527","3352","1"
"3528","1166","1"
"3528","2565","1"
"3541","762","1"
"3541","2565","1"
"3542","2485","1"
"3545","789","1"
"3555","2328","1"
"3560","2565","1"
"3562","1166","1"
"3562","1549","1"
"3562","2328","1"
"3567","2485","1"
"3567","2565","1"
"3568","737","1"
"3568","2328","1"
"3568","2485","1"
"3568","2871","1"
"3568","3352","1"
"3568","3456","1"
"3569","1549","1"
"3569","2485","1"
"3569","2565","1"
"3569","3352","1"
"3571","2328","1"
"3571","2485","1"
"3571","2871","1"
"3586","4037","1"
"3586","5524","1"
"3587","1166","1"
"3591","3352","1"
"3593","3456","1"
"3593","4037","1"
"3597","2328","1"
"3597","2485","1"
"3597","2565","1"
"3600","1166","1"
"3601","737","1"
"3601","762","1"
"3601","4037","1"
"3602","1166","1"
"3603","1166","1"
"3607","762","1"
"3607","2328","1"
"3607","3352","1"
"3607","3456","1"
"3607","4037","1"
"3611","2485","1"
"3614","11","1"
"3614","737","1"
"3614","2328","1"
"3614","3352","1"
"3614","3456","1"
"3614","4037","1"
"3614","5524","1"
"3615","762","1"
"3615","1549","1"
"3615","2328","1"
"3615","2871","1"
"3615","3352","1"
"3615","3456","1"
"3622","2485","1"
"3622","3352","1"
"3624","2485","1"
"3624","2565","1"
"3624","2871","1"
"3631","737","1"
"3631","762","1"
"3631","1549","1"
"3631","2328","1"
"3631","3352","1"
"3631","3456","1"
"3631","4037","1"
"3633","1549","1"
"3633","2565","1"
"3634","737","1"
"3634","3352","1"
"3634","3456","1"
"3635","2328","1"
"3635","3352","1"
"3639","762","1"
"3639","2871","1"
"3641","737","1"
"3641","762","1"
"3641","1549","1"
"3641","2328","1"
"3641","2565","1"
"3641","3352","1"
"3641","3456","1"
"3641","4037","1"
"3641","5524","1"
"3642","762","1"
"3642","4037","1"
"3642","5524","1"
"3643","737","1"
"3645","737","1"
"3645","2328","1"
"3647","3352","1"
"3658","737","1"
"3658","2328","1"
"3658","2485","1"
"3658","3352","1"
"3659","3352","1"
"3660","762","1"
"3660","2565","1"
"3660","3352","1"
"3660","4037","1"
"3661","2328","1"
"3661","3352","1"
"3662","3352","1"
"3663","3352","1"
"3664","3352","1"
"3665","3352","1"
"3666","737","1"
"3666","762","1"
"3666","1549","1"
"3666","2328","1"
"3666","2871","1"
"3666","3352","1"
"3666","3456","1"
"3666","4037","1"
"3667","3352","1"
"3678","2565","1"
"3682","1549","1"
"3682","2328","1"
"3682","2565","1"
"3683","4037","1"
"3689","3352","1"
"3691","3352","1"
"3691","3456","1"
"3691","4037","1"
"3705","1549","1"
"3709","4037","1"
"3719","1549","1"
"3723","762","1"
"3724","2328","1"
"3724","2565","1"
"3728","737","1"
"3728","762","1"
"3728","1549","1"
"3728","3352","1"
"3728","3456","1"
"3728","4037","1"
"3728","5524","1"
"3729","2328","1"
"3735","1549","1"
"3742","11","1"
"3743","11","1"
"3743","737","1"
"3743","3456","1"
"3746","2485","1"
"3747","2485","1"
"3748","2485","1"
"3748","2871","1"
"3748","3456","1"
"3749","737","1"
"3749","2485","1"
"3749","2871","1"
"3749","4037","1"
"3750","2485","1"
"3751","2485","1"
"3752","2328","1"
"3752","2485","1"
"3752","2871","1"
"3753","2485","1"
"3754","2485","1"
"3754","2565","1"
"3764","1549","1"
"3767","2565","1"
"3770","1549","1"
"3770","4037","1"
"3782","762","1"
"3785","737","1"
"3785","2565","1"
"3786","737","1"
"3786","1549","1"
"3786","3456","1"
"3786","4037","1"
"3787","737","1"
"3787","762","2"
"3787","1549","1"
"3787","2328","1"
"3787","2565","1"
"3787","2871","1"
"3787","3352","1"
"3787","3456","1"
"3787","4037","1"
"3792","762","1"
"3792","3456","1"
"3794","737","1"
"3794","2565","1"
"3796","737","1"
"3796","762","1"
"3796","2871","1"
"3796","3352","1"
"3798","2328","1"
"3806","2565","1"
"3806","2871","1"
"3806","3352","1"
"3812","2871","1"
"3812","3352","1"
"3813","737","1"
"3813","2565","1"
"3813","3352","1"
"3813","3456","1"
"3813","4037","1"
"3830","737","1"
"3830","1549","1"
"3830","2565","1"
"3830","3456","1"
"3835","4037","1"
"3839","2328","1"
"3843","762","1"
"3843","2565","1"
"3850","2565","1"
"3851","2565","1"
"3854","737","1"
"3854","2328","1"
"3854","2871","1"
"3854","3352","1"
"3854","3456","1"
"3872","2328","1"
"3877","737","1"
"3897","2565","1"
"3902","737","1"
"3902","3352","1"
"3902","3456","1"
"3909","465","1"
"3910","762","1"
"3910","3352","1"
"3910","3456","1"
"3910","4037","1"
"3916","762","1"
"3916","2328","1"
"3916","2871","1"
"3916","5524","1"
"3917","2328","1"
"3917","3352","1"
"3920","2871","1"
"3928","2328","1"
"3948","2565","1"
"3956","737","1"
"3956","1549","1"
"3956","3456","1"
"3961","1549","1"
"3965","737","1"
"3965","762","1"
"3965","1549","1"
"3965","2328","1"
"3965","3352","1"
"3965","5524","1"
"3969","737","1"
"3969","762","1"
"3969","2328","1"
"3969","2565","1"
"3969","3352","1"
"3969","3456","1"
"3969","4037","1"
"3971","5524","1"
"3973","2328","1"
"3976","737","1"
"3976","762","1"
"3976","1549","1"
"3976","2565","1"
"3976","2871","1"
"3976","3352","1"
"3976","3456","1"
"3976","4037","1"
"3980","2328","1"
"3982","737","1"
"3982","3352","1"
"3982","3456","1"
"3982","4037","1"
"3984","4037","1"
"3985","4037","1"
"3991","1549","1"
"3992","1549","1"
"3995","3456","1"
"4001","737","1"
"4001","4037","1"
"4013","2565","1"
"4020","2328","1"
"4036","762","1"
"4036","3352","1"
"4036","3456","1"
"4036","4037","1"
"4037","15","1"
"4037","825","1"
"4037","1385","1"
"4037","2014","1"
"4037","2958","1"
"4037","3498","1"
"4037","3717","1"
"4037","4138","1"
"4037","4256","1"
"4037","4402","1"
"4037","5226","1"
"4037","5693","1"
"4037","6124","1"
"4037","7699","1"
"4037","8294","1"
"4040","737","1"
"4040","2871","1"
"4040","3352","1"
"4040","4037","1"
"4041","737","1"
"4044","2871","1"
"4044","3352","1"
"4045","2565","1"
"4045","2871","1"
"4045","3352","1"
"4045","4037","1"
"4045","5524","1"
"4046","762","1"
"4046","789","1"
"4046","2565","1"
"4046","2871","1"
"4046","3352","1"
"4046","4037","1"
"4056","2871","1"
"4063","737","1"
"4065","762","1"
"4065","2328","1"
"4065","2565","1"
"4065","2871","1"
"4066","3352","1"
"4070","2565","1"
"4072","762","1"
"4072","1549","1"
"4072","3352","1"
"4073","2871","1"
"4073","3456","1"
"4074","2328","1"
"4074","2565","1"
"4074","2871","1"
"4076","762","1"
"4076","2328","1"
"4076","3352","1"
"4076","3456","1"
"4076","4037","1"
"4077","737","1"
"4077","762","1"
"4077","2328","1"
"4077","2565","1"
"4077","3352","1"
"4077","3456","1"
"4082","3456","1"
"4099","737","1"
"4099","1549","1"
"4099","3456","1"
"4099","5524","1"
"4104","3352","1"
"4111","2871","1"
"4116","4037","1"
"4119","3352","1"
"4120","2328","1"
"4121","2328","1"
"4122","2328","1"
"4123","2328","1"
"4124","737","1"
"4124","762","1"
"4124","1549","1"
"4124","2328","1"
"4124","2565","1"
"4124","3352","1"
"4124","4037","1"
"4125","2328","1"
"4126","2328","1"
"4127","762","1"
"4127","2328","1"
"4127","2871","1"
"4128","2328","1"
"4129","2328","1"
"4130","2328","1"
"4131","2328","1"
"4132","2328","1"
"4133","2328","1"
"4134","2328","1"
"4135","2328","1"
"4136","2328","1"
"4137","2328","1"
"4138","737","1"
"4138","2328","1"
"4138","2565","1"
"4138","3456","1"
"4139","2328","1"
"4140","2328","1"
"4141","2328","1"
"4142","2328","1"
"4142","2565","1"
"4142","3352","1"
"4143","2328","1"
"4144","762","1"
"4144","2328","1"
"4144","4037","1"
"4145","2328","1"
"4146","2328","1"
"4147","2328","1"
"4148","2328","1"
"4149","2328","1"
"4150","2328","1"
"4150","3352","1"
"4151","762","1"
"4151","1549","1"
"4151","2328","1"
"4151","2871","1"
"4151","3352","1"
"4151","3456","1"
"4152","737","1"
"4152","762","1"
"4152","2328","1"
"4152","2565","1"
"4152","2871","1"
"4152","3352","1"
"4153","2328","1"
"4154","2328","1"
"4162","762","1"
"4187","4037","1"
"4189","737","1"
"4191","737","1"
"4191","3456","1"
"4197","762","1"
"4205","4037","1"
"4211","2565","1"
"4211","3352","1"
"4211","4037","1"
"4212","737","1"
"4212","3456","1"
"4219","762","1"
"4219","2871","1"
