"NodeId","OutDegree","InDegree","TotalActivity"
"1632","3","0","3"
"772","3","0","3"
"4553","3","0","3"
"414","3","0","3"
"6383","3","0","3"
"6381","3","0","3"
"5930","3","0","3"
"5923","3","0","3"
"2011","3","0","3"
"2012","3","0","3"
"5428","3","0","3"
"1738","3","0","3"
"4659","3","0","3"
"2067","3","0","3"
"6779","3","0","3"
"460","3","0","3"
"6778","0","3","3"
"6776","3","0","3"
"5401","3","0","3"
"6912","3","0","3"
"4923","3","0","3"
"5846","3","0","3"
"1503","3","0","3"
"6440","3","0","3"
"6436","3","0","3"
"5868","3","0","3"
"6428","3","0","3"
"6775","3","0","3"
"5882","0","3","3"
"1560","3","0","3"
"4933","3","0","3"
"5885","3","0","3"
"344","3","0","3"
"5388","0","3","3"
"5386","3","0","3"
"5939","3","0","3"
"6257","0","3","3"
"4213","3","0","3"
"3367","3","0","3"
"2733","3","0","3"
"2184","3","0","3"
"3705","3","0","3"
"7380","3","0","3"
"1068","3","0","3"
"7165","3","0","3"
"3422","3","0","3"
"2994","3","0","3"
"2738","3","0","3"
"7260","3","0","3"
"2321","3","0","3"
"1134","3","0","3"
"2998","3","0","3"
"3686","3","0","3"
"3979","3","0","3"
"1187","3","0","3"
"2188","3","0","3"
"4178","3","0","3"
"2423","0","3","3"
"7605","3","0","3"
"3123","3","0","3"
"3004","3","0","3"
"3448","3","0","3"
"2194","3","0","3"
"3119","3","0","3"
"7271","3","0","3"
"2196","3","0","3"
"3132","3","0","3"
"3403","3","0","3"
"1340","3","0","3"
"3955","3","0","3"
"7061","3","0","3"
"962","3","0","3"
"7401","3","0","3"
"7064","3","0","3"
"3742","3","0","3"
"3947","3","0","3"
"3735","3","0","3"
"3384","3","0","3"
"2314","3","0","3"
"165","3","0","3"
"8048","3","0","3"
"3138","0","3","3"
"2161","3","0","3"
"2986","3","0","3"
"4232","3","0","3"
"4228","3","0","3"
"2728","3","0","3"
"4220","3","0","3"
"3397","3","0","3"
"2177","3","0","3"
"2316","3","0","3"
"2886","3","0","3"
"3399","3","0","3"
"2319","3","0","3"
"886","3","0","3"
"8041","3","0","3"
"1138","3","0","3"
"4164","3","0","3"
"7273","0","3","3"
"1400","3","0","3"
"7126","3","0","3"
"7687","3","0","3"
"3023","0","3","3"
"4089","3","0","3"
"2845","3","0","3"
"3530","3","0","3"
"3543","3","0","3"
"2224","3","0","3"
"181","3","0","3"
"1451","3","0","3"
"7134","3","0","3"
"1338","3","0","3"
"7321","3","0","3"
"1355","3","0","3"
"2789","3","0","3"
"1401","3","0","3"
"3563","3","0","3"
"7565","3","0","3"
"3063","3","0","3"
"7318","0","3","3"
"2360","3","0","3"
"1329","3","0","3"
"7139","3","0","3"
"1443","3","0","3"
"7570","3","0","3"
"2244","0","3","3"
"4023","3","0","3"
"1147","3","0","3"
"2412","3","0","3"
"3495","3","0","3"
"2762","3","0","3"
"862","3","0","3"
"2198","3","0","3"
"3468","3","0","3"
"7919","3","0","3"
"2867","3","0","3"
"2858","3","0","3"
"7601","3","0","3"
"3656","3","0","3"
"7735","0","3","3"
"8021","1","2","3"
"3492","3","0","3"
"1359","3","0","3"
"2250","3","0","3"
"2214","3","0","3"
"7546","3","0","3"
"3096","3","0","3"
"4120","3","0","3"
"3499","3","0","3"
"115","3","0","3"
"7344","3","0","3"
"4104","3","0","3"
"3017","3","0","3"
"3515","3","0","3"
"2780","3","0","3"
"7554","3","0","3"
"2500","3","0","3"
"883","3","0","3"
"7042","0","3","3"
"3181","3","0","3"
"3280","3","0","3"
"7444","3","0","3"
"7492","3","0","3"
"3210","3","0","3"
"3162","3","0","3"
"2626","3","0","3"
"4325","3","0","3"
"4303","0","3","3"
"3800","3","0","3"
"7441","3","0","3"
"4265","0","3","3"
"3797","0","3","3"
"7204","0","3","3"
"3233","3","0","3"
"2127","3","0","3"
"1105","3","0","3"
"7484","3","0","3"
"3237","0","3","3"
"7623","3","0","3"
"811","3","0","3"
"3239","3","0","3"
"812","3","0","3"
"4318","3","0","3"
"2482","3","0","3"
"1301","3","0","3"
"7189","3","0","3"
"3876","3","0","3"
"4317","3","0","3"
"3890","3","0","3"
"2139","3","0","3"
"7771","3","0","3"
"3269","3","0","3"
"3900","3","0","3"
"814","3","0","3"
"4307","3","0","3"
"7024","3","0","3"
"7514","3","0","3"
"8063","3","0","3"
"3833","3","0","3"
"7518","3","0","3"
"3771","3","0","3"
"3782","3","0","3"
"4344","3","0","3"
"2969","3","0","3"
"3355","3","0","3"
"3250","3","0","3"
"2469","3","0","3"
"2309","3","0","3"
"4375","3","0","3"
"1346","3","0","3"
"3763","3","0","3"
"832","3","0","3"
"169","3","0","3"
"7502","3","0","3"
"7452","3","0","3"
"7780","3","0","3"
"3780","3","0","3"
"7020","3","0","3"
"1197","3","0","3"
"830","3","0","3"
"3249","3","0","3"
"7520","3","0","3"
"7044","3","0","3"
"3316","3","0","3"
"7968","3","0","3"
"1429","3","0","3"
"7215","0","3","3"
"957","3","0","3"
"3016","2","0","2"
"1406","2","0","2"
"652","2","0","2"
"1427","2","0","2"
"3825","0","2","2"
"3832","1","1","2"
"5202","2","0","2"
"8150","2","0","2"
"5892","2","0","2"
"5899","2","0","2"
"651","2","0","2"
"7284","2","0","2"
"1343","2","0","2"
"1344","2","0","2"
"3827","2","0","2"
"5098","2","0","2"
"987","2","0","2"
"2352","2","0","2"
"7298","2","0","2"
"7853","2","0","2"
"3850","2","0","2"
"5247","2","0","2"
"1981","2","0","2"
"5248","2","0","2"
"3851","2","0","2"
"1914","2","0","2"
"2527","2","0","2"
"3604","2","0","2"
"931","2","0","2"
"5261","2","0","2"
"5861","2","0","2"
"1625","2","0","2"
"5241","2","0","2"
"2349","2","0","2"
"8270","2","0","2"
"5232","2","0","2"
"2531","2","0","2"
"5003","2","0","2"
"6751","2","0","2"
"8131","2","0","2"
"1170","2","0","2"
"5883","2","0","2"
"5884","2","0","2"
"7948","2","0","2"
"591","2","0","2"
"7292","0","2","2"
"8157","2","0","2"
"6681","0","2","2"
"2561","2","0","2"
"648","2","0","2"
"1630","2","0","2"
"1529","2","0","2"
"2317","2","0","2"
"6734","2","0","2"
"3788","2","0","2"
"7609","2","0","2"
"1421","2","0","2"
"5067","2","0","2"
"5962","2","0","2"
"7608","2","0","2"
"6710","2","0","2"
"7969","2","0","2"
"641","2","0","2"
"7845","2","0","2"
"3701","0","2","2"
"3700","2","0","2"
"2956","0","2","2"
"2320","2","0","2"
"2318","2","0","2"
"1535","2","0","2"
"7282","2","0","2"
"3722","2","0","2"
"2975","2","0","2"
"3750","2","0","2"
"1349","2","0","2"
"3744","2","0","2"
"3761","2","0","2"
"7843","2","0","2"
"2551","2","0","2"
"1945","2","0","2"
"5117","2","0","2"
"2965","2","0","2"
"3779","2","0","2"
"5956","0","2","2"
"7842","2","0","2"
"5938","2","0","2"
"1944","2","0","2"
"3689","2","0","2"
"3685","2","0","2"
"969","2","0","2"
"1188","2","0","2"
"2331","2","0","2"
"6695","2","0","2"
"973","2","0","2"
"3821","2","0","2"
"5911","2","0","2"
"5186","2","0","2"
"1923","2","0","2"
"597","2","0","2"
"5909","2","0","2"
"3823","2","0","2"
"1626","2","0","2"
"5032","2","0","2"
"3653","2","0","2"
"6746","2","0","2"
"6416","2","0","2"
"2330","2","0","2"
"6696","2","0","2"
"8146","2","0","2"
"5164","2","0","2"
"5054","2","0","2"
"1968","2","0","2"
"3679","2","0","2"
"6406","2","0","2"
"2296","2","0","2"
"3677","2","0","2"
"2295","2","0","2"
"5914","2","0","2"
"6744","2","0","2"
"5919","2","0","2"
"5046","2","0","2"
"2293","2","0","2"
"3674","2","0","2"
"8145","2","0","2"
"2558","2","0","2"
"1145","2","0","2"
"7302","2","0","2"
"2451","2","0","2"
"5516","2","0","2"
"5747","2","0","2"
"6475","0","2","2"
"3357","2","0","2"
"5520","2","0","2"
"6568","0","2","2"
"1761","2","0","2"
"1087","2","0","2"
"7417","2","0","2"
"7418","2","0","2"
"6551","2","0","2"
"1090","2","0","2"
"7893","2","0","2"
"3323","2","0","2"
"1093","2","0","2"
"7426","2","0","2"
"5731","2","0","2"
"7428","2","0","2"
"2496","2","0","2"
"1094","2","0","2"
"7413","2","0","2"
"3361","2","0","2"
"5512","2","0","2"
"5749","2","0","2"
"1827","2","0","2"
"5475","2","0","2"
"2437","2","0","2"
"544","2","0","2"
"3396","2","0","2"
"7909","0","2","2"
"1079","2","0","2"
"6469","2","0","2"
"3140","2","0","2"
"3389","2","0","2"
"134","2","0","2"
"1607","2","0","2"
"2503","2","0","2"
"3383","2","0","2"
"5754","0","2","2"
"1083","2","0","2"
"5504","2","0","2"
"1126","2","0","2"
"539","2","0","2"
"3160","2","0","2"
"497","2","0","2"
"5471","0","2","2"
"6517","2","0","2"
"5610","2","0","2"
"1790","2","0","2"
"6495","2","0","2"
"3247","2","0","2"
"5622","2","0","2"
"3246","2","0","2"
"7881","0","2","2"
"6520","2","0","2"
"1782","2","0","2"
"5640","2","0","2"
"3296","2","0","2"
"3211","2","0","2"
"5646","2","0","2"
"5649","2","0","2"
"5650","2","0","2"
"7467","0","2","2"
"3216","2","0","2"
"5657","2","0","2"
"5670","2","0","2"
"5660","2","0","2"
"7875","2","0","2"
"1106","2","0","2"
"3259","2","0","2"
"5601","2","0","2"
"1100","2","0","2"
"6546","2","0","2"
"3279","2","0","2"
"3278","2","0","2"
"6489","2","0","2"
"6490","2","0","2"
"1764","2","0","2"
"1809","2","0","2"
"5579","2","0","2"
"5580","2","0","2"
"5581","2","0","2"
"5583","2","0","2"
"3272","2","0","2"
"3270","2","0","2"
"3268","2","0","2"
"6536","2","0","2"
"3183","2","0","2"
"3185","2","0","2"
"6492","2","0","2"
"1828","2","0","2"
"7534","0","2","2"
"3595","2","0","2"
"6636","2","0","2"
"3075","2","0","2"
"6643","2","0","2"
"5329","2","0","2"
"6641","0","2","2"
"7330","2","0","2"
"7932","2","0","2"
"3083","2","0","2"
"7931","2","0","2"
"5343","2","0","2"
"1392","2","0","2"
"2390","2","0","2"
"5347","2","0","2"
"3862","2","0","2"
"7549","2","0","2"
"7864","2","0","2"
"5813","2","0","2"
"7348","2","0","2"
"3101","2","0","2"
"3491","2","0","2"
"5366","2","0","2"
"2373","2","0","2"
"6645","2","0","2"
"7329","2","0","2"
"3539","2","0","2"
"3594","2","0","2"
"342","2","0","2"
"2359","2","0","2"
"5275","2","0","2"
"3585","2","0","2"
"3579","2","0","2"
"3578","2","0","2"
"5283","2","0","2"
"5284","2","0","2"
"444","2","0","2"
"3061","2","0","2"
"7938","2","0","2"
"3070","2","0","2"
"3564","2","0","2"
"1887","2","0","2"
"7860","2","0","2"
"2370","2","0","2"
"3545","2","0","2"
"7861","2","0","2"
"3490","2","0","2"
"1867","2","0","2"
"2434","2","0","2"
"5440","2","0","2"
"1572","2","0","2"
"3444","2","0","2"
"3441","2","0","2"
"3124","2","0","2"
"7371","2","0","2"
"6457","2","0","2"
"5785","2","0","2"
"8241","2","0","2"
"1067","2","0","2"
"6459","2","0","2"
"1862","2","0","2"
"3425","2","0","2"
"5447","2","0","2"
"333","2","0","2"
"552","2","0","2"
"5456","2","0","2"
"3129","2","0","2"
"7383","2","0","2"
"2429","2","0","2"
"1829","2","0","2"
"5424","2","0","2"
"2422","0","2","2"
"1840","2","0","2"
"1059","2","0","2"
"5380","2","0","2"
"1388","2","0","2"
"5803","2","0","2"
"6452","2","0","2"
"2399","2","0","2"
"2402","2","0","2"
"2403","2","0","2"
"5390","2","0","2"
"3471","2","0","2"
"6614","2","0","2"
"5398","2","0","2"
"2406","2","0","2"
"7916","2","0","2"
"1139","2","0","2"
"8193","2","0","2"
"2413","2","0","2"
"1048","2","0","2"
"3118","2","0","2"
"5793","0","2","2"
"7199","2","0","2"
"7476","2","0","2"
"3865","2","0","2"
"4130","2","0","2"
"4658","0","2","2"
"4147","2","0","2"
"4145","2","0","2"
"1675","2","0","2"
"4135","2","0","2"
"6904","0","2","2"
"7736","2","0","2"
"4133","2","0","2"
"2064","2","0","2"
"4672","2","0","2"
"6135","2","0","2"
"190","2","0","2"
"4129","2","0","2"
"1262","2","0","2"
"4126","2","0","2"
"4125","2","0","2"
"6132","2","0","2"
"4121","2","0","2"
"6899","2","0","2"
"4693","2","0","2"
"7728","2","0","2"
"6128","2","0","2"
"4655","2","0","2"
"4149","2","0","2"
"2200","2","0","2"
"4651","2","0","2"
"4602","2","0","2"
"758","2","0","2"
"4194","2","0","2"
"7752","2","0","2"
"4609","2","0","2"
"7750","2","0","2"
"1271","2","0","2"
"4190","2","0","2"
"855","2","0","2"
"6915","2","0","2"
"4623","2","0","2"
"4624","2","0","2"
"8076","0","2","2"
"754","2","0","2"
"7107","2","0","2"
"2758","2","0","2"
"4640","2","0","2"
"4163","2","0","2"
"8077","2","0","2"
"4159","2","0","2"
"7109","2","0","2"
"1260","2","0","2"
"1328","2","0","2"
"1677","2","0","2"
"4744","2","0","2"
"2036","2","0","2"
"726","2","0","2"
"1681","2","0","2"
"7138","2","0","2"
"6861","2","0","2"
"6858","0","2","2"
"8088","2","0","2"
"1683","2","0","2"
"7706","2","0","2"
"8005","2","0","2"
"4053","2","0","2"
"1252","2","0","2"
"2808","2","0","2"
"6319","2","0","2"
"1244","2","0","2"
"7831","2","0","2"
"7703","2","0","2"
"2817","2","0","2"
"1333","2","0","2"
"4782","2","0","2"
"2029","2","0","2"
"4745","2","0","2"
"4743","2","0","2"
"7724","2","0","2"
"4742","2","0","2"
"6121","2","0","2"
"6880","2","0","2"
"4095","2","0","2"
"661","2","0","2"
"6116","2","0","2"
"6114","2","0","2"
"7127","2","0","2"
"6313","2","0","2"
"7128","2","0","2"
"4086","0","2","2"
"2044","2","0","2"
"7130","2","0","2"
"2042","2","0","2"
"4721","2","0","2"
"7717","2","0","2"
"7716","2","0","2"
"8010","2","0","2"
"877","2","0","2"
"6864","2","0","2"
"6863","2","0","2"
"7136","2","0","2"
"2615","2","0","2"
"851","2","0","2"
"4026","2","0","2"
"2141","2","0","2"
"8058","0","2","2"
"4446","2","0","2"
"4327","2","0","2"
"7035","2","0","2"
"7036","2","0","2"
"4320","2","0","2"
"4458","2","0","2"
"4460","2","0","2"
"4461","2","0","2"
"7806","2","0","2"
"2104","2","0","2"
"218","2","0","2"
"7770","2","0","2"
"2103","2","0","2"
"2630","2","0","2"
"7815","2","0","2"
"4474","2","0","2"
"4477","2","0","2"
"2142","2","0","2"
"824","2","0","2"
"4481","0","2","2"
"792","2","0","2"
"800","2","0","2"
"4333","2","0","2"
"7033","0","2","2"
"7779","2","0","2"
"6252","2","0","2"
"7014","2","0","2"
"4369","2","0","2"
"1318","2","0","2"
"1311","2","0","2"
"4366","2","0","2"
"381","2","0","2"
"1310","2","0","2"
"1645","2","0","2"
"1474","2","0","2"
"7002","2","0","2"
"2663","2","0","2"
"6230","2","0","2"
"4425","2","0","2"
"815","2","0","2"
"4345","2","0","2"
"7029","2","0","2"
"818","2","0","2"
"4434","2","0","2"
"7030","2","0","2"
"4436","2","0","2"
"7767","2","0","2"
"2096","2","0","2"
"4290","2","0","2"
"4544","0","2","2"
"7070","2","0","2"
"4237","0","2","2"
"211","2","0","2"
"7756","2","0","2"
"2170","2","0","2"
"4565","2","0","2"
"4567","2","0","2"
"6177","2","0","2"
"2730","2","0","2"
"1502","2","0","2"
"4575","2","0","2"
"4215","2","0","2"
"4577","2","0","2"
"4208","2","0","2"
"7087","2","0","2"
"768","2","0","2"
"4591","2","0","2"
"4204","2","0","2"
"7753","2","0","2"
"7089","2","0","2"
"6935","2","0","2"
"775","2","0","2"
"4543","2","0","2"
"6974","2","0","2"
"6184","2","0","2"
"7765","0","2","2"
"4285","2","0","2"
"4492","2","0","2"
"2715","2","0","2"
"6201","2","0","2"
"6965","0","2","2"
"4500","2","0","2"
"4502","2","0","2"
"4504","2","0","2"
"6961","2","0","2"
"22","2","0","2"
"8054","2","0","2"
"6197","2","0","2"
"6196","2","0","2"
"6958","2","0","2"
"2149","2","0","2"
"6192","2","0","2"
"780","2","0","2"
"4257","2","0","2"
"4250","2","0","2"
"4245","2","0","2"
"6845","2","0","2"
"6118","2","0","2"
"7172","2","0","2"
"1214","2","0","2"
"2880","2","0","2"
"2919","2","0","2"
"4860","2","0","2"
"1434","2","0","2"
"905","2","0","2"
"7163","2","0","2"
"7993","2","0","2"
"3889","2","0","2"
"3978","2","0","2"
"1341","2","0","2"
"4870","2","0","2"
"6795","2","0","2"
"6356","2","0","2"
"6771","2","0","2"
"91","2","0","2"
"2574","2","0","2"
"902","2","0","2"
"2924","2","0","2"
"4876","0","2","2"
"3989","2","0","2"
"4838","2","0","2"
"4842","2","0","2"
"2562","2","0","2"
"8112","2","0","2"
"4844","2","0","2"
"2577","2","0","2"
"2018","2","0","2"
"6046","2","0","2"
"4855","2","0","2"
"4849","2","0","2"
"3984","2","0","2"
"8111","2","0","2"
"3980","2","0","2"
"3929","2","0","2"
"6767","2","0","2"
"4854","2","0","2"
"7991","0","2","2"
"6017","2","0","2"
"2865","2","0","2"
"7837","2","0","2"
"4906","2","0","2"
"7650","2","0","2"
"7179","2","0","2"
"4909","2","0","2"
"4925","2","0","2"
"4910","2","0","2"
"1430","2","0","2"
"4922","2","0","2"
"3908","0","2","2"
"7178","2","0","2"
"4912","2","0","2"
"4920","2","0","2"
"2898","2","0","2"
"7175","2","0","2"
"4914","2","0","2"
"3928","2","0","2"
"4904","2","0","2"
"4903","2","0","2"
"6378","2","0","2"
"3954","2","0","2"
"4936","2","0","2"
"7184","2","0","2"
"3959","2","0","2"
"910","2","0","2"
"3905","2","0","2"
"6367","2","0","2"
"409","2","0","2"
"4932","2","0","2"
"4901","2","0","2"
"4889","2","0","2"
"6031","2","0","2"
"3945","2","0","2"
"4789","2","0","2"
"7181","2","0","2"
"7173","2","0","2"
"2269","2","0","2"
"4837","2","0","2"
"2563","2","0","2"
"5995","2","0","2"
"4825","2","0","2"
"6841","2","0","2"
"2852","2","0","2"
"6326","2","0","2"
"3870","2","0","2"
"7686","2","0","2"
"4975","2","0","2"
"6333","2","0","2"
"4821","2","0","2"
"6062","2","0","2"
"2931","2","0","2"
"6822","2","0","2"
"5997","2","0","2"
"2583","2","0","2"
"4015","2","0","2"
"4016","2","0","2"
"7684","2","0","2"
"6812","2","0","2"
"4019","2","0","2"
"6826","0","2","2"
"8097","2","0","2"
"350","2","0","2"
"4799","2","0","2"
"6834","2","0","2"
"4805","2","0","2"
"6760","2","0","2"
"6818","2","0","2"
"666","2","0","2"
"1690","2","0","2"
"416","2","0","2"
"662","2","0","2"
"3998","2","0","2"
"4006","2","0","2"
"357","2","0","2"
"4972","2","0","2"
"3992","2","0","2"
"2586","2","0","2"
"4793","2","0","2"
"3881","2","0","2"
"7678","2","0","2"
"7480","1","0","1"
"7481","1","0","1"
"8265","1","0","1"
"6480","1","0","1"
"6389","1","0","1"
"6392","1","0","1"
"6507","1","0","1"
"7636","0","1","1"
"8273","1","0","1"
"330","1","0","1"
"118","1","0","1"
"7789","1","0","1"
"8233","1","0","1"
"6276","1","0","1"
"7821","1","0","1"
"7477","1","0","1"
"6273","1","0","1"
"6391","1","0","1"
"7619","1","0","1"
"7524","1","0","1"
"7761","1","0","1"
"6258","1","0","1"
"7482","1","0","1"
"7616","1","0","1"
"7617","1","0","1"
"7796","1","0","1"
"6477","1","0","1"
"7800","1","0","1"
"6506","1","0","1"
"6259","0","1","1"
"7523","1","0","1"
"7762","1","0","1"
"6478","1","0","1"
"7522","1","0","1"
"6275","1","0","1"
"7483","1","0","1"
"7485","1","0","1"
"6508","1","0","1"
"7869","1","0","1"
"7501","1","0","1"
"6393","1","0","1"
"6395","1","0","1"
"7509","1","0","1"
"7639","1","0","1"
"7773","1","0","1"
"7495","0","1","1"
"7804","1","0","1"
"6265","1","0","1"
"7506","0","1","1"
"7781","1","0","1"
"7777","1","0","1"
"6267","0","1","1"
"7505","1","0","1"
"6396","1","0","1"
"8229","1","0","1"
"7637","1","0","1"
"8231","1","0","1"
"7802","1","0","1"
"7503","1","0","1"
"6387","1","0","1"
"7638","1","0","1"
"6266","1","0","1"
"6509","1","0","1"
"7630","1","0","1"
"6493","1","0","1"
"7805","1","0","1"
"7644","1","0","1"
"7486","1","0","1"
"6397","1","0","1"
"8272","1","0","1"
"375","1","0","1"
"6485","1","0","1"
"7487","1","0","1"
"323","1","0","1"
"7801","1","0","1"
"7783","1","0","1"
"7626","1","0","1"
"6379","1","0","1"
"7515","1","0","1"
"6399","1","0","1"
"7645","1","0","1"
"7782","1","0","1"
"7814","1","0","1"
"7629","1","0","1"
"7513","1","0","1"
"7494","1","0","1"
"6497","1","0","1"
"6264","1","0","1"
"7870","1","0","1"
"8232","1","0","1"
"8266","1","0","1"
"7841","1","0","1"
"7525","1","0","1"
"6429","1","0","1"
"7527","1","0","1"
"7863","1","0","1"
"8252","1","0","1"
"7599","1","0","1"
"8251","1","0","1"
"7563","1","0","1"
"8248","1","0","1"
"6315","1","0","1"
"7720","1","0","1"
"7721","1","0","1"
"355","1","0","1"
"7600","1","0","1"
"6448","1","0","1"
"7836","1","0","1"
"85","1","0","1"
"7830","1","0","1"
"7672","0","1","1"
"8253","1","0","1"
"7550","1","0","1"
"6348","1","0","1"
"7670","1","0","1"
"6349","1","0","1"
"7729","1","0","1"
"7602","1","0","1"
"7849","1","0","1"
"7732","1","0","1"
"8260","1","0","1"
"7664","1","0","1"
"8245","1","0","1"
"8244","1","0","1"
"7545","1","0","1"
"6450","1","0","1"
"6332","1","0","1"
"7715","1","0","1"
"7540","1","0","1"
"7705","1","0","1"
"6430","1","0","1"
"7852","1","0","1"
"6431","1","0","1"
"7854","1","0","1"
"7698","1","0","1"
"7832","1","0","1"
"7577","1","0","1"
"7576","1","0","1"
"88","1","0","1"
"7572","1","0","1"
"7581","1","0","1"
"7704","1","0","1"
"112","1","0","1"
"7834","1","0","1"
"6439","1","0","1"
"7850","1","0","1"
"7571","1","0","1"
"7585","1","0","1"
"6426","1","0","1"
"8256","1","0","1"
"8255","1","0","1"
"8254","1","0","1"
"6423","1","0","1"
"7708","0","1","1"
"7851","1","0","1"
"6330","1","0","1"
"337","1","0","1"
"6444","1","0","1"
"6446","1","0","1"
"7595","1","0","1"
"7866","1","0","1"
"6451","1","0","1"
"7822","1","0","1"
"117","1","0","1"
"7536","1","0","1"
"7611","1","0","1"
"6371","1","0","1"
"8236","1","0","1"
"7660","1","0","1"
"7535","1","0","1"
"6411","1","0","1"
"7754","1","0","1"
"6288","1","0","1"
"6374","1","0","1"
"6410","1","0","1"
"8264","1","0","1"
"7531","1","0","1"
"7868","1","0","1"
"6287","1","0","1"
"7867","1","0","1"
"6466","1","0","1"
"7826","1","0","1"
"6468","1","0","1"
"7758","1","0","1"
"7613","1","0","1"
"6375","1","0","1"
"7528","1","0","1"
"6282","1","0","1"
"7615","1","0","1"
"6470","1","0","1"
"8274","1","0","1"
"6281","1","0","1"
"7760","1","0","1"
"6279","0","1","1"
"6291","1","0","1"
"6366","1","0","1"
"6413","1","0","1"
"6297","1","0","1"
"6304","1","0","1"
"6301","1","0","1"
"369","1","0","1"
"7538","1","0","1"
"7737","1","0","1"
"8261","1","0","1"
"6453","1","0","1"
"7537","1","0","1"
"6350","1","0","1"
"7848","1","0","1"
"8262","1","0","1"
"7740","1","0","1"
"6351","1","0","1"
"7663","1","0","1"
"6454","1","0","1"
"7827","1","0","1"
"6355","1","0","1"
"7742","1","0","1"
"7828","1","0","1"
"6455","1","0","1"
"6294","1","0","1"
"6293","1","0","1"
"7844","1","0","1"
"7745","1","0","1"
"8242","1","0","1"
"6292","1","0","1"
"7610","1","0","1"
"7751","1","0","1"
"6412","1","0","1"
"8238","1","0","1"
"7015","1","0","1"
"8177","1","0","1"
"7474","1","0","1"
"6808","1","0","1"
"6821","1","0","1"
"7998","1","0","1"
"6819","1","0","1"
"6816","1","0","1"
"7156","1","0","1"
"7157","1","0","1"
"8100","1","0","1"
"7158","1","0","1"
"6811","1","0","1"
"6810","1","0","1"
"8101","1","0","1"
"7159","1","0","1"
"8102","1","0","1"
"6824","1","0","1"
"6807","1","0","1"
"7160","1","0","1"
"7995","1","0","1"
"8103","1","0","1"
"8104","1","0","1"
"6800","1","0","1"
"6798","1","0","1"
"6797","1","0","1"
"6794","1","0","1"
"6793","1","0","1"
"7166","1","0","1"
"7986","0","1","1"
"8099","1","0","1"
"8098","1","0","1"
"7135","1","0","1"
"7145","1","0","1"
"8006","1","0","1"
"6862","1","0","1"
"7140","1","0","1"
"6856","0","1","1"
"6854","1","0","1"
"6852","1","0","1"
"8089","0","1","1"
"8001","1","0","1"
"8000","1","0","1"
"6847","1","0","1"
"7999","1","0","1"
"8091","1","0","1"
"7151","1","0","1"
"6828","1","0","1"
"8093","1","0","1"
"7154","1","0","1"
"6844","1","0","1"
"6843","1","0","1"
"6842","1","0","1"
"8095","1","0","1"
"6837","1","0","1"
"8096","1","0","1"
"6836","1","0","1"
"6835","1","0","1"
"239","1","0","1"
"7155","1","0","1"
"7167","1","0","1"
"7985","1","0","1"
"6791","0","1","1"
"7210","1","0","1"
"8118","1","0","1"
"7975","1","0","1"
"6761","1","0","1"
"8119","1","0","1"
"8120","1","0","1"
"6757","0","1","1"
"6756","0","1","1"
"8126","1","0","1"
"7203","1","0","1"
"6752","1","0","1"
"7205","1","0","1"
"7206","1","0","1"
"7211","1","0","1"
"7982","0","1","1"
"7974","1","0","1"
"7212","1","0","1"
"6749","1","0","1"
"6745","1","0","1"
"7973","0","1","1"
"8133","1","0","1"
"7972","1","0","1"
"7970","1","0","1"
"7217","1","0","1"
"7218","1","0","1"
"7219","1","0","1"
"7220","1","0","1"
"7197","1","0","1"
"6764","1","0","1"
"253","1","0","1"
"8115","1","0","1"
"7170","1","0","1"
"7981","1","0","1"
"6787","1","0","1"
"7174","1","0","1"
"8105","1","0","1"
"6782","1","0","1"
"63","1","0","1"
"7177","1","0","1"
"8106","1","0","1"
"7978","1","0","1"
"248","1","0","1"
"6773","1","0","1"
"7976","1","0","1"
"7187","1","0","1"
"8108","1","0","1"
"7190","1","0","1"
"7191","0","1","1"
"8109","1","0","1"
"7192","1","0","1"
"8110","1","0","1"
"7193","1","0","1"
"6768","1","0","1"
"7194","1","0","1"
"7195","0","1","1"
"8114","1","0","1"
"7137","1","0","1"
"8009","1","0","1"
"7473","1","0","1"
"6963","1","0","1"
"7037","1","0","1"
"6983","0","1","1"
"7041","1","0","1"
"6981","1","0","1"
"207","1","0","1"
"6978","1","0","1"
"8057","1","0","1"
"8056","1","0","1"
"6972","1","0","1"
"6969","1","0","1"
"6968","1","0","1"
"8055","1","0","1"
"6962","1","0","1"
"6986","1","0","1"
"6960","1","0","1"
"200","1","0","1"
"7048","1","0","1"
"8052","1","0","1"
"7051","1","0","1"
"198","1","0","1"
"196","1","0","1"
"8070","1","0","1"
"8049","1","0","1"
"8071","1","0","1"
"210","1","0","1"
"7065","1","0","1"
"6985","1","0","1"
"6987","0","1","1"
"7133","1","0","1"
"7025","1","0","1"
"7017","1","0","1"
"7013","1","0","1"
"7018","1","0","1"
"7010","1","0","1"
"7009","1","0","1"
"7008","1","0","1"
"7007","1","0","1"
"7006","1","0","1"
"7022","1","0","1"
"7797","0","1","1"
"7003","1","0","1"
"7001","1","0","1"
"8064","1","0","1"
"6990","1","0","1"
"7000","1","0","1"
"6999","1","0","1"
"8062","1","0","1"
"6998","1","0","1"
"7027","1","0","1"
"7028","1","0","1"
"7031","1","0","1"
"7032","1","0","1"
"7034","0","1","1"
"6996","1","0","1"
"6995","1","0","1"
"8065","1","0","1"
"6947","1","0","1"
"7072","1","0","1"
"213","1","0","1"
"7122","1","0","1"
"7112","1","0","1"
"8023","1","0","1"
